Date,HomeTeam,AwayTeam,FTHG,FTAG,FTR,HTHG,HTAG,HTR,Referee,HS,AS,HST,AST,HF,AF,HC,AC,HY,AY,HR,AR
2026-02-21,RB Leipzig,Dortmund,2,2,D,2,0,H,,13,11,3,5,11,17,6,2,3,4,0,0
2026-02-22,Freiburg,M'gladbach,2,1,H,1,0,H,,10,12,6,2,9,8,3,3,1,2,0,0
2026-02-22,St Pauli,Werder Bremen,2,1,H,0,0,D,,5,13,4,4,6,10,1,5,2,6,0,0
2026-02-22,Heidenheim,Stuttgart,3,3,D,2,2,D,,10,12,6,8,13,7,3,4,1,2,0,0
2026-02-27,Augsburg,FC Koln,2,0,H,0,0,D,,14,10,4,3,15,4,6,9,4,1,0,0
2026-02-28,Hoffenheim,St Pauli,0,1,A,0,1,A,,20,11,11,3,13,7,10,3,1,2,0,0
2026-02-28,Leverkusen,Mainz,1,1,D,0,0,D,,12,8,5,4,9,13,6,2,1,2,0,0
2026-02-28,M'gladbach,Union Berlin,1,0,H,0,0,D,,21,6,7,2,5,18,6,2,4,5,0,0
2026-02-28,Werder Bremen,Heidenheim,2,0,H,0,0,D,,17,9,6,0,14,9,3,2,1,0,0,0
2026-02-28,Dortmund,Bayern Munich,2,3,A,1,0,H,,10,14,2,6,15,10,5,2,1,0,0,0
2026-03-01,Stuttgart,Wolfsburg,4,0,H,3,0,H,,24,10,11,3,5,17,7,3,1,0,0,0
2026-03-01,Ein Frankfurt,Freiburg,2,0,H,0,0,D,,15,4,7,2,9,11,5,6,1,2,0,0
2026-03-01,Hamburg,RB Leipzig,1,2,A,1,1,D,,7,13,3,5,8,12,4,9,3,2,0,0
2026-03-04,Hamburg,Leverkusen,0,1,A,0,0,D,,10,14,3,4,12,11,2,7,0,2,0,0
2026-03-06,Bayern Munich,M'gladbach,4,1,H,2,0,H,,18,10,9,5,7,12,7,1,1,0,0,1
2026-03-07,Freiburg,Leverkusen,3,3,D,2,2,D,,21,17,9,5,7,8,5,2,3,3,0,0
2026-03-07,Heidenheim,Hoffenheim,2,4,A,0,2,A,,8,16,2,7,7,15,4,3,0,0,0,0
2026-03-07,Mainz,Stuttgart,2,2,D,1,0,H,,18,11,6,4,7,12,5,6,0,2,0,0
2026-03-07,RB Leipzig,Augsburg,2,1,H,0,1,A,,17,16,8,5,8,9,6,8,0,2,0,0
2026-03-07,Wolfsburg,Hamburg,1,2,A,1,1,D,,14,10,4,7,18,6,7,3,3,3,1,0
2026-03-07,FC Koln,Dortmund,1,2,A,0,1,A,,14,13,4,5,9,13,9,4,1,1,1,0
2026-03-08,St Pauli,Ein Frankfurt,0,0,D,0,0,D,,11,8,2,2,13,8,6,5,2,1,0,0
2026-03-08,Union Berlin,Werder Bremen,1,4,A,1,2,A,,9,15,2,5,5,13,1,3,1,3,1,0
2026-03-13,M'gladbach,St Pauli,2,0,H,1,0,H,,10,8,4,1,9,7,2,2,1,2,0,0
2026-03-14,Dortmund,Augsburg,2,0,H,1,0,H,,16,7,5,3,7,7,12,2,0,0,0,0
2026-03-14,Ein Frankfurt,Heidenheim,1,0,H,0,0,D,,12,3,4,1,5,9,5,4,3,2,1,0
2026-03-14,Hoffenheim,Wolfsburg,1,1,D,0,0,D,,21,4,6,2,10,10,16,4,0,3,0,0
2026-03-14,Leverkusen,Bayern Munich,1,1,D,1,0,H,,21,11,7,5,12,13,4,1,3,4,0,2
2026-03-14,Hamburg,FC Koln,1,1,D,1,1,D,,5,10,1,2,11,12,1,8,2,4,0,0
2026-03-15,Werder Bremen,Mainz,0,2,A,0,1,A,,16,11,3,2,7,7,9,4,2,1,0,0
2026-03-15,Freiburg,Union Berlin,0,1,A,0,0,D,,19,9,6,4,6,19,6,2,0,2,0,0
2026-03-15,Stuttgart,RB Leipzig,1,0,H,0,0,D,,13,9,4,4,5,16,5,6,1,2,0,0
2026-03-20,RB Leipzig,Hoffenheim,5,0,H,4,0,H,,14,8,9,2,8,16,1,3,1,1,0,0
2026-03-21,Bayern Munich,Union Berlin,4,0,H,2,0,H,,31,5,9,1,5,8,12,1,1,2,0,0
2026-03-21,FC Koln,M'gladbach,3,3,D,2,2,D,,12,9,5,3,8,14,5,3,8,2,1,0
2026-03-21,Heidenheim,Leverkusen,3,3,D,0,2,A,,9,14,5,5,11,12,2,5,4,4,0,0
2026-03-21,Wolfsburg,Werder Bremen,0,1,A,0,0,D,,11,8,4,3,16,6,8,4,3,0,1,0
2026-03-21,Dortmund,Hamburg,3,2,H,0,2,A,,24,4,8,4,10,8,11,3,2,3,0,0
2026-03-22,Mainz,Ein Frankfurt,2,1,H,1,1,D,,8,12,5,4,12,5,5,3,2,1,0,0
2026-03-22,St Pauli,Freiburg,1,2,A,1,0,H,,12,15,5,6,9,6,3,2,1,1,0,0
2026-03-22,Augsburg,Stuttgart,2,5,A,0,3,A,,13,13,7,8,11,14,2,5,1,3,0,0
2026-04-04,Freiburg,Bayern Munich,2,3,A,0,0,D,,13,21,4,9,9,13,5,8,3,3,0,0
2026-04-04,Hamburg,Augsburg,1,1,D,0,1,A,,18,18,4,3,12,12,9,2,2,3,1,0
2026-04-04,Hoffenheim,Mainz,1,2,A,1,1,D,,16,9,5,5,11,5,7,3,4,1,0,0
2026-04-04,Leverkusen,Wolfsburg,6,3,H,2,3,A,,25,11,11,5,8,11,12,2,1,3,0,0
2026-04-04,M'gladbach,Heidenheim,2,2,D,1,1,D,,15,15,7,7,12,11,2,3,4,0,0,0
2026-04-04,Werder Bremen,RB Leipzig,1,2,A,0,1,A,,13,7,5,2,13,14,1,0,2,1,0,0
2026-04-04,Stuttgart,Dortmund,0,2,A,0,0,D,,13,5,3,3,10,12,5,2,2,4,0,0
2026-04-05,Union Berlin,St Pauli,1,1,D,0,1,A,,16,9,8,2,10,8,7,2,0,2,0,1
2026-04-05,Ein Frankfurt,FC Koln,2,2,D,0,0,D,,20,14,7,9,10,7,8,0,1,2,0,0
2026-04-10,Augsburg,Hoffenheim,2,2,D,2,2,D,,17,13,8,4,6,18,4,4,5,3,0,0
2026-04-11,Dortmund,Leverkusen,0,1,A,0,1,A,,14,11,1,4,5,6,5,5,3,0,0,0
2026-04-11,Heidenheim,Union Berlin,3,1,H,2,0,H,,7,10,3,3,7,13,3,5,0,2,0,0
2026-04-11,RB Leipzig,M'gladbach,1,0,H,0,0,D,,24,15,11,3,9,6,11,4,4,1,0,0
2026-04-11,Wolfsburg,Ein Frankfurt,1,2,A,0,2,A,,22,10,7,4,9,8,7,7,2,1,0,0
2026-04-11,St Pauli,Bayern Munich,0,5,A,0,1,A,,6,20,3,8,9,7,3,4,1,2,0,0
2026-04-12,FC Koln,Werder Bremen,3,1,H,1,0,H,,25,6,8,2,16,7,8,5,3,2,0,1
2026-04-12,Stuttgart,Hamburg,4,0,H,2,0,H,,23,9,11,5,10,14,8,2,2,1,0,0
2026-04-12,Mainz,Freiburg,0,1,A,0,0,D,,10,8,3,3,10,13,6,4,1,3,0,0
2026-04-17,St Pauli,FC Koln,1,1,D,0,0,D,,14,10,6,1,6,2,8,5,4,1,0,0
2026-04-18,Hoffenheim,Dortmund,2,1,H,1,0,H,,13,8,4,3,14,11,4,3,2,3,0,0
2026-04-18,Leverkusen,Augsburg,1,2,A,1,1,D,,35,11,10,5,5,8,11,4,2,1,0,0
2026-04-18,Union Berlin,Wolfsburg,1,2,A,0,1,A,,25,5,7,4,13,15,11,4,1,1,0,0
2026-04-18,Werder Bremen,Hamburg,3,1,H,1,1,D,,18,11,10,3,14,14,7,3,4,3,0,1
2026-04-18,Ein Frankfurt,RB Leipzig,1,3,A,1,1,D,,16,19,5,8,7,7,4,6,0,1,0,0
2026-04-19,Freiburg,Heidenheim,2,1,H,1,0,H,,17,13,4,2,10,9,5,4,1,0,0,0
2026-04-19,Bayern Munich,Stuttgart,4,2,H,3,1,H,,28,11,9,7,6,3,11,3,0,0,0,0
2026-04-19,M'gladbach,Mainz,1,1,D,1,0,H,,9,17,4,7,12,8,0,6,5,2,0,0
2026-04-24,RB Leipzig,Union Berlin,3,1,H,2,0,H,,20,5,10,1,6,10,10,4,1,1,0,0
2026-04-25,Augsburg,Ein Frankfurt,1,1,D,1,0,H,,17,19,3,7,11,13,9,7,1,2,0,0
2026-04-25,FC Koln,Leverkusen,1,2,A,0,1,A,,25,8,10,3,11,5,2,5,1,2,0,0
2026-04-25,Heidenheim,St Pauli,2,0,H,1,0,H,,12,11,5,2,7,6,6,6,0,1,0,0
2026-04-25,Mainz,Bayern Munich,3,4,A,3,0,H,,21,11,8,6,14,10,4,4,1,2,0,0
2026-04-25,Wolfsburg,M'gladbach,0,0,D,0,0,D,,12,10,4,2,11,5,8,5,1,3,0,1
2026-04-25,Hamburg,Hoffenheim,1,2,A,1,2,A,,12,15,4,6,11,18,4,9,2,4,0,0
2026-04-26,Stuttgart,Werder Bremen,1,1,D,0,1,A,,20,9,4,3,8,10,14,2,0,1,0,0
2026-04-26,Dortmund,Freiburg,4,0,H,3,0,H,,17,7,5,4,19,10,5,0,1,0,0,0
2026-05-02,Bayern Munich,Heidenheim,3,3,D,1,2,A,,23,12,7,5,6,7,13,5,3,2,0,0
2026-05-02,Ein Frankfurt,Hamburg,1,2,A,0,0,D,,8,9,5,4,13,5,9,4,6,1,1,0
2026-05-02,Hoffenheim,Stuttgart,3,3,D,2,1,H,,22,14,9,5,18,9,4,5,3,1,0,1
2026-05-02,Union Berlin,FC Koln,2,2,D,0,1,A,,13,8,3,4,7,10,2,5,2,3,0,0
2026-05-02,Werder Bremen,Augsburg,1,3,A,0,2,A,,15,14,4,7,11,4,8,2,1,1,0,0
2026-05-02,Leverkusen,RB Leipzig,4,1,H,2,0,H,,23,14,8,5,7,12,7,3,1,3,0,0
2026-05-03,St Pauli,Mainz,1,2,A,0,2,A,,10,17,3,6,10,8,7,7,3,1,0,0
2026-05-03,M'gladbach,Dortmund,1,0,H,0,0,D,,12,6,4,1,14,17,1,1,3,1,0,0
2026-05-03,Freiburg,Wolfsburg,1,1,D,0,0,D,,11,13,3,4,5,11,1,7,1,1,0,0
2026-05-08,Dortmund,Ein Frankfurt,3,2,H,2,1,H,,13,9,8,4,14,8,6,2,3,0,0,0
2026-05-09,Augsburg,M'gladbach,3,1,H,2,0,H,,15,16,10,4,11,9,2,2,2,2,0,0
2026-05-09,Hoffenheim,Werder Bremen,1,0,H,1,0,H,,15,11,4,2,4,3,8,3,1,2,0,1
2026-05-09,RB Leipzig,St Pauli,2,1,H,1,0,H,,13,7,5,3,5,9,3,5,2,0,0,0
2026-05-09,Stuttgart,Leverkusen,3,1,H,2,1,H,,20,6,9,5,13,8,7,6,2,1,0,0
2026-05-09,Wolfsburg,Bayern Munich,0,1,A,0,0,D,,17,16,5,9,8,5,6,3,1,0,0,0
2026-05-10,Hamburg,Freiburg,3,2,H,1,1,D,,14,5,5,3,15,8,2,4,2,2,0,0
2026-05-10,FC Koln,Heidenheim,1,3,A,1,2,A,,18,11,7,5,9,8,6,4,2,2,0,0
2026-05-10,Mainz,Union Berlin,1,3,A,0,1,A,,14,16,3,9,11,10,7,8,2,1,0,0
2026-05-16,Bayern Munich,FC Koln,5,1,H,3,1,H,,19,9,7,2,6,4,5,5,1,1,0,0
2026-05-16,Ein Frankfurt,Stuttgart,2,2,D,0,2,A,,16,13,7,7,14,12,6,6,2,3,0,0
2026-05-16,Freiburg,RB Leipzig,4,1,H,2,1,H,,11,14,5,6,13,7,1,2,0,1,0,0
2026-05-16,Heidenheim,Mainz,0,2,A,0,2,A,,15,15,5,9,8,12,6,3,1,1,0,0
2026-05-16,Leverkusen,Hamburg,1,1,D,0,0,D,,26,19,9,6,8,11,8,3,1,2,0,0
2026-05-16,M'gladbach,Hoffenheim,4,0,H,2,0,H,,9,11,6,3,11,15,2,9,4,6,0,1
2026-05-16,St Pauli,Wolfsburg,1,3,A,0,1,A,,11,19,2,10,6,9,8,9,2,3,0,0
2026-05-16,Union Berlin,Augsburg,4,0,H,2,0,H,,17,11,9,1,6,7,4,9,3,1,0,0
2026-05-16,Werder Bremen,Dortmund,0,2,A,0,0,D,,9,17,3,9,8,5,4,5,0,0,0,0
